web-scraper-order,web-scraper-start-url,URL,URL-href,abstract,Citations
"1707261758-874","https://www.nature.com/nature/research-articles?year=2016&page=2","Integrin-YAP/TAZ-JNK cascade mediates atheroprotective effect of unidirectional shear flow","https://www.nature.com/articles/nature20602","The Yorkie homologues YAP (Yes-associated protein) and TAZ (transcriptional coactivator with PDZ-binding motif, also known as WWTR1), effectors of the Hippo pathway, have been identified as mediators for mechanical stimuli1. However, the role of YAP/TAZ in haemodynamics-induced mechanotransduction and pathogenesis of atherosclerosis remains unclear. Here we show that endothelial YAP/TAZ activity is regulated by different patterns of blood flow, and YAP/TAZ inhibition suppresses inflammation and retards atherogenesis. Atheroprone-disturbed flow increases whereas atheroprotective unidirectional shear stress inhibits YAP/TAZ activity. Unidirectional shear stress activates integrin and promotes integrin–Gα13 interaction, leading to RhoA inhibition and YAP phosphorylation and suppression. YAP/TAZ inhibition suppresses JNK signalling and downregulates pro-inflammatory genes expression, thereby reducing monocyte attachment and infiltration. In vivo endothelial-specific YAP overexpression exacerbates, while CRISPR/Cas9-mediated Yap knockdown in endothelium retards, plaque formation in ApoE−/− mice. We also show several existing anti-atherosclerotic agents such as statins inhibit YAP/TAZ transactivation. On the other hand, simvastatin fails to suppress constitutively active YAP/TAZ-induced pro-inflammatory gene expression in endothelial cells, indicating that YAP/TAZ inhibition could contribute to the anti-inflammatory effect of simvastatin. Furthermore, activation of integrin by oral administration of MnCl2 reduces plaque formation. Taken together, our results indicate that integrin–Gα13–RhoA–YAP pathway holds promise as a novel drug target against atherosclerosis.","362 Citations"
"1707261763-875","https://www.nature.com/nature/research-articles?year=2016&page=2","Host genome integration and giant virus-induced reactivation of the virophage mavirus","https://www.nature.com/articles/nature20593","Endogenous viral elements are increasingly found in eukaryotic genomes1, yet little is known about their origins, dynamics, or function. Here we provide a compelling example of a DNA virus that readily integrates into a eukaryotic genome where it acts as an inducible antiviral defence system. We found that the virophage mavirus2, a parasite of the giant Cafeteria roenbergensis virus (CroV)3, integrates at multiple sites within the nuclear genome of the marine protozoan Cafeteria roenbergensis4. The endogenous mavirus is structurally and genetically similar to eukaryotic DNA transposons and endogenous viruses of the Maverick/Polinton family5,6,7. Provirophage genes are not constitutively expressed, but are specifically activated by superinfection with CroV, which induces the production of infectious mavirus particles. Virophages can inhibit the replication of mimivirus-like giant viruses and an anti-viral protective effect of provirophages on their hosts has been hypothesized2,8. We find that provirophage-carrying cells are not directly protected from CroV; however, lysis of these cells releases infectious mavirus particles that are then able to suppress CroV replication and enhance host survival during subsequent rounds of infection. The microbial host–parasite interaction described here involves an altruistic aspect and suggests that giant-virus-induced activation of provirophages might be ecologically relevant in natural protist populations.","84 Citations"
"1707261784-876","https://www.nature.com/nature/research-articles?year=2016&page=2","A massive, quiescent, population II galaxy at a redshift of 2.1","https://www.nature.com/articles/nature20570","Unlike spiral galaxies such as the Milky Way, the majority of the stars in massive elliptical galaxies were formed in a short period early in the history of the Universe. The duration of this formation period can be measured using the ratio of magnesium to iron abundance ([Mg/Fe]) in spectra1,2,3,4, which reflects the relative enrichment by core-collapse and type Ia supernovae. For local galaxies, [Mg/Fe] probes the combined formation history of all stars currently in the galaxy, including younger and metal-poor stars that were added during late-time mergers5. Therefore, to directly constrain the initial star-formation period, we must study galaxies at earlier epochs. The most distant galaxy for which [Mg/Fe] had previously been measured6 is at a redshift of z ≈ 1.4, with [Mg/Fe] = . A slightly earlier epoch (z ≈ 1.6) was probed by combining the spectra of 24 massive quiescent galaxies, yielding an average [Mg/Fe] = 0.31 ± 0.12 (ref. 7). However, the relatively low signal-to-noise ratio of the data and the use of index analysis techniques for both of these studies resulted in measurement errors that are too large to allow us to form strong conclusions. Deeper spectra at even earlier epochs in combination with analysis techniques based on full spectral fitting are required to precisely measure the abundance pattern shortly after the major star-forming phase (z > 2). Here we report a measurement of [Mg/Fe] for a massive quiescent galaxy at a redshift of z = 2.1, when the Universe was three billion years old. With [Mg/Fe] = 0.59 ± 0.11, this galaxy is the most Mg-enhanced massive galaxy found so far, having twice the Mg enhancement of similar-mass galaxies today. The abundance pattern of the galaxy is consistent with enrichment exclusively by core-collapse supernovae and with a star-formation timescale of 0.1 to 0.5 billion years—characteristics that are similar to population II stars in the Milky Way. With an average past star-formation rate of 600 to 3,000 solar masses per year, this galaxy was among the most vigorous star-forming galaxies in the Universe.","74 Citations"
"1707261787-877","https://www.nature.com/nature/research-articles?year=2016&page=2","Centennial-scale Holocene climate variations amplified by Antarctic Ice Sheet discharge","https://www.nature.com/articles/nature20582","Proxy-based indicators of past climate change show that current global climate models systematically underestimate Holocene-epoch climate variability on centennial to multi-millennial timescales, with the mismatch increasing for longer periods1,2,3,4,5. Proposed explanations for the discrepancy include ocean–atmosphere coupling that is too weak in models6, insufficient energy cascades from smaller to larger spatial and temporal scales7, or that global climate models do not consider slow climate feedbacks related to the carbon cycle or interactions between ice sheets and climate4. Such interactions, however, are known to have strongly affected centennial- to orbital-scale climate variability during past glaciations8,9,10,11, and are likely to be important in future climate change12,13,14. Here we show that fluctuations in Antarctic Ice Sheet discharge caused by relatively small changes in subsurface ocean temperature can amplify multi-centennial climate variability regionally and globally, suggesting that a dynamic Antarctic Ice Sheet may have driven climate fluctuations during the Holocene. We analysed high-temporal-resolution records of iceberg-rafted debris derived from the Antarctic Ice Sheet, and performed both high-spatial-resolution ice-sheet modelling of the Antarctic Ice Sheet and multi-millennial global climate model simulations. Ice-sheet responses to decadal-scale ocean forcing appear to be less important, possibly indicating that the future response of the Antarctic Ice Sheet will be governed more by long-term anthropogenic warming combined with multi-centennial natural variability than by annual or decadal climate oscillations.","54 Citations"
"1707261791-878","https://www.nature.com/nature/research-articles?year=2016&page=2","mRNA quality control is bypassed for immediate export of stress-responsive transcripts","https://www.nature.com/articles/nature20572","Cells grow well only in a narrow range of physiological conditions. Surviving extreme conditions requires the instantaneous expression of chaperones that help to overcome stressful situations. To ensure the preferential synthesis of these heat-shock proteins, cells inhibit transcription, pre-mRNA processing and nuclear export of non-heat-shock transcripts, while stress-specific mRNAs are exclusively exported and translated1. How cells manage the selective retention of regular transcripts and the simultaneous rapid export of heat-shock mRNAs is largely unknown. In Saccharomyces cerevisiae, the shuttling RNA adaptor proteins Npl3, Gbp2, Hrb1 and Nab2 are loaded co-transcriptionally onto growing pre-mRNAs. For nuclear export, they recruit the export-receptor heterodimer Mex67–Mtr2 (TAP–p15 in humans)2. Here we show that cellular stress induces the dissociation of Mex67 and its adaptor proteins from regular mRNAs to prevent general mRNA export. At the same time, heat-shock mRNAs are rapidly exported in association with Mex67, without the need for adapters. The immediate co-transcriptional loading of Mex67 onto heat-shock mRNAs involves Hsf1, a heat-shock transcription factor that binds to heat-shock-promoter elements in stress-responsive genes. An important difference between the export modes is that adaptor-protein-bound mRNAs undergo quality control, whereas stress-specific transcripts do not. In fact, regular mRNAs are converted into uncontrolled stress-responsive transcripts if expressed under the control of a heat-shock promoter, suggesting that whether an mRNA undergoes quality control is encrypted therein. Under normal conditions, Mex67 adaptor proteins are recruited for RNA surveillance, with only quality-controlled mRNAs allowed to associate with Mex67 and leave the nucleus. Thus, at the cost of error-free mRNA formation, heat-shock mRNAs are exported and translated without delay, allowing cells to survive extreme situations.","55 Citations"
"1707261795-879","https://www.nature.com/nature/research-articles?year=2016&page=2","NLRC3 is an inhibitory sensor of PI3K–mTOR pathways in cancer","https://www.nature.com/articles/nature20597","NLRs (nucleotide-binding domain and leucine-rich repeats) belong to a large family of cytoplasmic sensors that regulate an extraordinarily diverse range of biological functions. One of these functions is to contribute to immunity against infectious diseases, but dysregulation of their functional activity leads to the development of inflammatory and autoimmune diseases1. Cytoplasmic innate immune sensors, including NLRs, are central regulators of intestinal homeostasis2,3,4,5,6,7,8,9. NLRC3 (also known as CLR16.2 or NOD3) is a poorly characterized member of the NLR family and was identified in a genomic screen for genes encoding proteins bearing leucine-rich repeats (LRRs) and nucleotide-binding domains10,11. Expression of NLRC3 is drastically reduced in the tumour tissue of patients with colorectal cancer compared to healthy tissues12, highlighting an undefined potential function for this sensor in the development of cancer. Here we show that mice lacking NLRC3 are hyper-susceptible to colitis and colorectal tumorigenesis. The effect of NLRC3 is most dominant in enterocytes, in which it suppresses activation of the mTOR signalling pathways and inhibits cellular proliferation and stem-cell-derived organoid formation. NLRC3 associates with PI3Ks and blocks activation of the PI3K-dependent kinase AKT following binding of growth factor receptors or Toll-like receptor 4. These findings reveal a key role for NLRC3 as an inhibitor of the mTOR pathways, mediating protection against colorectal cancer.","121 Citations"
"1707261798-880","https://www.nature.com/nature/research-articles?year=2016&page=2","Chemical intervention in plant sugar signalling increases yield and resilience","https://www.nature.com/articles/nature20591","The pressing global issue of food insecurity due to population growth, diminishing land and variable climate can only be addressed in agriculture by improving both maximum crop yield potential and resilience1,2. Genetic modification is one potential solution, but has yet to achieve worldwide acceptance, particularly for crops such as wheat3. Trehalose-6-phosphate (T6P), a central sugar signal in plants, regulates sucrose use and allocation, underpinning crop growth and development4,5. Here we show that application of a chemical intervention strategy directly modulates T6P levels in planta. Plant-permeable analogues of T6P were designed and constructed based on a ‘signalling-precursor’ concept for permeability, ready uptake and sunlight-triggered release of T6P in planta. We show that chemical intervention in a potent sugar signal increases grain yield, whereas application to vegetative tissue improves recovery and resurrection from drought. This technology offers a means to combine increases in yield with crop stress resilience. Given the generality of the T6P pathway in plants and other small-molecule signals in biology, these studies suggest that suitable synthetic exogenous small-molecule signal precursors can be used to directly enhance plant performance and perhaps other organism function.","123 Citations"
"1707261802-881","https://www.nature.com/nature/research-articles?year=2016&page=2","Mechanism of early dissemination and metastasis in Her2+ mammary cancer","https://www.nature.com/articles/nature20609","Metastasis is the leading cause of cancer-related deaths; metastatic lesions develop from disseminated cancer cells (DCCs) that can remain dormant1. Metastasis-initiating cells are thought to originate from a subpopulation present in progressed, invasive tumours2. However, DCCs detected in patients before the manifestation of breast-cancer metastasis contain fewer genetic abnormalities than primary tumours or than DCCs from patients with metastases3,4,5. These findings, and those in pancreatic cancer6 and melanoma7 models, indicate that dissemination might occur during the early stages of tumour evolution3,8,9. However, the mechanisms that might allow early disseminated cancer cells (eDCCs) to complete all steps of metastasis are unknown8. Here we show that, in early lesions in mice and before any apparent primary tumour masses are detected, there is a sub-population of Her2+p-p38lop-Atf2loTwist1hiE-cadlo early cancer cells that is invasive and can spread to target organs. Intra-vital imaging and organoid studies of early lesions showed that Her2+ eDCC precursors invaded locally, intravasated and lodged in target organs. Her2+ eDCCs activated a Wnt-dependent epithelial–mesenchymal transition (EMT)-like dissemination program but without complete loss of the epithelial phenotype, which was reversed by Her2 or Wnt inhibition. Notably, although the majority of eDCCs were Twist1hiE-cadlo and dormant, they eventually initiated metastasis. Our work identifies a mechanism for early dissemination in which Her2 aberrantly activates a program similar to mammary ductal branching that generates eDCCs that are capable of forming metastasis after a dormancy phase.","327 Citations"
"1707261806-882","https://www.nature.com/nature/research-articles?year=2016&page=2","Early dissemination seeds metastasis in breast cancer","https://www.nature.com/articles/nature20785","","418 Citations"
"1707261809-883","https://www.nature.com/nature/research-articles?year=2016&page=2","Correlated fluorescence blinking in two-dimensional semiconductor heterostructures","https://www.nature.com/articles/nature20601","‘Blinking’, or ‘fluorescence intermittency’, refers to a random switching between ‘ON’ (bright) and ‘OFF’ (dark) states of an emitter; it has been studied widely in zero-dimensional quantum dots1 and molecules2,3, and scarcely in one-dimensional systems4,5. A generally accepted mechanism for blinking in quantum dots involves random switching between neutral and charged states6,7 (or is accompanied by fluctuations in charge-carrier traps8), which substantially alters the dynamics of radiative and non-radiative decay. Here, we uncover a new type of blinking effect in vertically stacked, two-dimensional semiconductor heterostructures9, which consist of two distinct monolayers of transition metal dichalcogenides (TMDs) that are weakly coupled by van der Waals forces. Unlike zero-dimensional or one-dimensional systems, two-dimensional TMD heterostructures show a correlated blinking effect, comprising randomly switching bright, neutral and dark states. Fluorescence cross-correlation spectroscopy analyses show that a bright state occurring in one monolayer will simultaneously lead to a dark state in the other monolayer, owing to an intermittent interlayer carrier-transfer process. Our findings suggest that bilayer van der Waals heterostructures provide unique platforms for the study of charge-transfer dynamics and non-equilibrium-state physics, and could see application as correlated light emitters in quantum technology.","157 Citations"
"1707261813-884","https://www.nature.com/nature/research-articles?year=2016&page=2","Structural basis for gating the high-conductance Ca2+-activated K+ channel","https://www.nature.com/articles/nature20775","","129 Citations"
"1707261817-885","https://www.nature.com/nature/research-articles?year=2016&page=2","Near-atomic-resolution cryo-EM analysis of the Salmonella T3S injectisome basal body","https://www.nature.com/articles/nature20576","The type III secretion (T3S) injectisome is a specialized protein nanomachine that is critical for the pathogenicity of many Gram-negative bacteria, including purveyors of plague, typhoid fever, whooping cough, sexually transmitted infections and major nosocomial infections. This syringe-shaped 3.5-MDa macromolecular assembly spans both bacterial membranes and that of the infected host cell. The internal channel formed by the injectisome allows for the direct delivery of partially unfolded virulence effectors into the host cytoplasm1. The structural foundation of the injectisome is the basal body, a molecular lock-nut structure composed predominantly of three proteins that form highly oligomerized concentric rings spanning the inner and outer membranes2,3,4,5. Here we present the structure of the prototypical Salmonella enterica serovar Typhimurium pathogenicity island 1 basal body, determined using single-particle cryo-electron microscopy, with the inner-membrane-ring and outer-membrane-ring oligomers defined at 4.3 Å and 3.6 Å resolution, respectively. This work presents the first, to our knowledge, high-resolution structural characterization of the major components of the basal body in the assembled state, including that of the widespread class of outer-membrane portals known as secretins.","98 Citations"
"1707261821-886","https://www.nature.com/nature/research-articles?year=2016&page=2","Cryo-EM structure of the open high-conductance Ca2+-activated K+ channel","https://www.nature.com/articles/nature20608","","166 Citations"
"1707261824-887","https://www.nature.com/nature/research-articles?year=2016&page=2","Resolved images of a protostellar outflow driven by an extended disk wind","https://www.nature.com/articles/nature20600","Young stars are associated with prominent outflows of molecular gas1,2. The ejection of gas is believed to remove angular momentum from the protostellar system, permitting young stars to grow by the accretion of material from the protostellar disk2. The underlying mechanism for outflow ejection is not yet understood2, but is believed to be closely linked to the protostellar disk3. Various models have been proposed to explain the outflows, differing mainly in the region where acceleration of material takes place: close to the protostar itself (‘X-wind’4,5, or stellar wind6), in a larger region throughout the protostellar disk (disk wind7,8,9), or at the interface between the two10. Outflow launching regions have so far been probed only by indirect extrapolation11,12,13 because of observational limits. Here we report resolved images of carbon monoxide towards the outflow associated with the TMC1A protostellar system. These data show that gas is ejected from a region extending up to a radial distance of 25 astronomical units from the central protostar, and that angular momentum is removed from an extended region of the disk. This demonstrates that the outflowing gas is launched by an extended disk wind from a Keplerian disk.","99 Citations"
"1707261828-888","https://www.nature.com/nature/research-articles?year=2016&page=2","The seahorse genome and the evolution of its specialized morphology","https://www.nature.com/articles/nature20595","","137 Citations"
"1707261831-889","https://www.nature.com/nature/research-articles?year=2016&page=2","Accessing non-natural reactivity by irradiating nicotinamide-dependent enzymes with light","https://www.nature.com/articles/nature20569","Enzymes are ideal for use in asymmetric catalysis by the chemical industry, because their chemical compositions can be tailored to a specific substrate and selectivity pattern while providing efficiencies and selectivities that surpass those of classical synthetic methods1. However, enzymes are limited to reactions that are found in nature and, as such, facilitate fewer types of transformation than do other forms of catalysis2. Thus, a longstanding challenge in the field of biologically mediated catalysis has been to develop enzymes with new catalytic functions3. Here we describe a method for achieving catalytic promiscuity that uses the photoexcited state of nicotinamide co-factors (molecules that assist enzyme-mediated catalysis). Under irradiation with visible light, the nicotinamide-dependent enzyme known as ketoreductase can be transformed from a carbonyl reductase into an initiator of radical species and a chiral source of hydrogen atoms. We demonstrate this new reactivity through a highly enantioselective radical dehalogenation of lactones—a challenging transformation for small-molecule catalysts4,5,6,7. Mechanistic experiments support the theory that a radical species acts as an intermediate in this reaction, with NADH and NADPH (the reduced forms of nicotinamide adenine nucleotide and nicotinamide adenine dinucleotide phosphate, respectively) serving as both a photoreductant and the source of hydrogen atoms. To our knowledge, this method represents the first example of photo-induced enzyme promiscuity, and highlights the potential for accessing new reactivity from existing enzymes simply by using the excited states of common biological co-factors. This represents a departure from existing light-driven biocatalytic techniques, which are typically explored in the context of co-factor regeneration8,9.","229 Citations"
"1707261834-890","https://www.nature.com/nature/research-articles?year=2016&page=2","Lifespan effects of mitochondrial mutations","https://www.nature.com/articles/nature20778","","13 Citations"
"1707261839-891","https://www.nature.com/nature/research-articles?year=2016&page=1","Observation of the 1S–2S transition in trapped antihydrogen","https://www.nature.com/articles/nature21040","The spectrum of the hydrogen atom has played a central part in fundamental physics over the past 200 years. Historical examples of its importance include the wavelength measurements of absorption lines in the solar spectrum by Fraunhofer, the identification of transition lines by Balmer, Lyman and others, the empirical description of allowed wavelengths by Rydberg, the quantum model of Bohr, the capability of quantum electrodynamics to precisely predict transition frequencies, and modern measurements of the 1S–2S transition by Hänsch1 to a precision of a few parts in 1015. Recent technological advances have allowed us to focus on antihydrogen—the antimatter equivalent of hydrogen2,3,4. The Standard Model predicts that there should have been equal amounts of matter and antimatter in the primordial Universe after the Big Bang, but today’s Universe is observed to consist almost entirely of ordinary matter. This motivates the study of antimatter, to see if there is a small asymmetry in the laws of physics that govern the two types of matter. In particular, the CPT (charge conjugation, parity reversal and time reversal) theorem, a cornerstone of the Standard Model, requires that hydrogen and antihydrogen have the same spectrum. Here we report the observation of the 1S–2S transition in magnetically trapped atoms of antihydrogen. We determine that the frequency of the transition, which is driven by two photons from a laser at 243 nanometres, is consistent with that expected for hydrogen in the same environment. This laser excitation of a quantum state of an atom of antimatter represents the most precise measurement performed on an anti-atom. Our result is consistent with CPT invariance at a relative precision of about 2 × 10−10.","112 Citations"
"1707261842-892","https://www.nature.com/nature/research-articles?year=2016&page=1","Aromatic and antiaromatic ring currents in a molecular nanoring","https://www.nature.com/articles/nature20798","Aromatic and antiaromatic molecules—which have delocalized circuits of [4n + 2] or [4n] electrons, respectively—exhibit ring currents around their perimeters1,2,3,4. The direction of the ring current in an aromatic molecule is such as to generate a magnetic field that opposes the external field inside the ring (a ‘diatropic’ current), while the ring current in an antiaromatic molecule flows in the reverse direction (‘paratropic’)5. Similar persistent currents occur in metal or semiconductor rings, when the phase coherence of the electronic wavefunction is preserved around the ring6,7. Persistent currents in non-molecular rings switch direction as a function of the magnetic flux passing through the ring, so that they can be changed from diatropic (‘aromatic’) to paratropic (‘antiaromatic’) simply by changing the external magnetic field. As in molecular systems, the direction of the persistent current also depends on the number of electrons8. The relationship between ring currents in molecular and non-molecular rings is poorly understood, partly because they are studied in different size regimes: the largest aromatic molecules have diameters of about one nanometre, whereas persistent currents are observed in microfabricated rings with diameters of 20–1,000 nanometres. Understanding the connection between aromaticity and quantum-coherence effects in mesoscopic rings provides a motivation for investigating ring currents in molecules of an intermediate size9. Here we show, using nuclear magnetic resonance spectroscopy and density functional theory, that a six-porphyrin nanoring template complex, with a diameter of 2.4 nanometres, is antiaromatic in its 4+ oxidation state (80 π electrons) and aromatic in its 6+ oxidation state (78 π electrons). The antiaromatic state has a huge paramagnetic susceptibility, despite having no unpaired electrons. This work demonstrates that a global ring current can be promoted in a macrocycle by adjusting its oxidation state to suppress the local ring currents of its components.The discovery of ring currents around a molecule with a circumference of 7.5 nanometres, at room temperature, shows that quantum coherence can persist in surprisingly large molecular frameworks.","195 Citations"
"1707261846-893","https://www.nature.com/nature/research-articles?year=2016&page=1","In situ structures of the genome and genome-delivery apparatus in a single-stranded RNA virus","https://www.nature.com/articles/nature20589","Packaging of the genome into a protein capsid and its subsequent delivery into a host cell are two fundamental processes in the life cycle of a virus. Unlike double-stranded DNA viruses, which pump their genome into a preformed capsid1,2,3, single-stranded RNA (ssRNA) viruses, such as bacteriophage MS2, co-assemble their capsid with the genome4,5,6,7; however, the structural basis of this co-assembly is poorly understood. MS2 infects Escherichia coli via the host ‘sex pilus’ (F-pilus)8; it was the first fully sequenced organism9 and is a model system for studies of translational gene regulation10,11, RNA–protein interactions12,13,14, and RNA virus assembly15,16,17. Its positive-sense ssRNA genome of 3,569 bases is enclosed in a capsid with one maturation protein monomer and 89 coat protein dimers arranged in a T = 3 icosahedral lattice18,19. The maturation protein is responsible for attaching the virus to an F-pilus and delivering the viral genome into the host during infection8, but how the genome is organized and delivered is not known. Here we describe the MS2 structure at 3.6 Å resolution, determined by electron-counting cryo-electron microscopy (cryoEM) and asymmetric reconstruction. We traced approximately 80% of the backbone of the viral genome, built atomic models for 16 RNA stem–loops, and identified three conserved motifs of RNA–coat protein interactions among 15 of these stem–loops with diverse sequences. The stem–loop at the 3′ end of the genome interacts extensively with the maturation protein, which, with just a six-helix bundle and a six-stranded β-sheet, forms a genome-delivery apparatus and joins 89 coat protein dimers to form a capsid. This atomic description of genome–capsid interactions in a spherical ssRNA virus provides insight into genome delivery via the host sex pilus and mechanisms underlying ssRNA–capsid co-assembly, and inspires speculation about the links between nucleoprotein complexes and the origins of viruses.","122 Citations"
"1707261849-894","https://www.nature.com/nature/research-articles?year=2016&page=1","Piezo2 senses airway stretch and mediates lung inflation-induced apnoea","https://www.nature.com/articles/nature20793","","248 Citations"
"1707261852-895","https://www.nature.com/nature/research-articles?year=2016&page=1","Identification of an atypical monocyte and committed progenitor involved in fibrosis","https://www.nature.com/articles/nature20611","Monocytes and macrophages comprise a variety of subsets with diverse functions1,2,3,4,5. It is thought that these cells play a crucial role in homeostasis of peripheral organs, key immunological processes and development of various diseases. Among these diseases, fibrosis is a life-threatening disease of unknown aetiology. Its pathogenesis is poorly understood, and there are few effective therapies. The development of fibrosis is associated with activation of monocytes and macrophages6,7,8. However, the specific subtypes of monocytes and macrophages that are involved in fibrosis have not yet been identified. Here we show that Ceacam1+Msr1+Ly6C−F4/80−Mac1+ monocytes, which we term segregated-nucleus-containing atypical monocytes (SatM), share granulocyte characteristics, are regulated by CCAAT/enhancer binding protein β (C/EBPβ), and are critical for fibrosis. Cebpb deficiency results in a complete lack of SatM. Furthermore, the development of bleomycin-induced fibrosis, but not inflammation, was prevented in chimaeric mice with Cebpb−/− haematopoietic cells. Adoptive transfer of SatM into Cebpb−/− mice resulted in fibrosis. Notably, SatM are derived from Ly6C−FcεRI+ granulocyte/macrophage progenitors, and a newly identified SatM progenitor downstream of Ly6C−FcεRI+ granulocyte/macrophage progenitors, but not from macrophage/dendritic-cell progenitors. Our results show that SatM are critical for fibrosis and that C/EBPβ licenses differentiation of SatM from their committed progenitor.","222 Citations"
"1707261856-896","https://www.nature.com/nature/research-articles?year=2016&page=1","Spin–orbit-coupled fermions in an optical lattice clock","https://www.nature.com/articles/nature20811","Engineered spin–orbit coupling (SOC) in cold-atom systems can enable the study of new synthetic materials and complex condensed matter phenomena1,2,3,4,5,6,7,8. However, spontaneous emission in alkali-atom spin–orbit-coupled systems is hindered by heating, limiting the observation of many-body effects1,2,5 and motivating research into potential alternatives9,10,11. Here we demonstrate that spin–orbit-coupled fermions can be engineered to occur naturally in a one-dimensional optical lattice clock12. In contrast to previous SOC experiments1,2,3,4,5,6,7,8,9,10,11, here the SOC is both generated and probed using a direct ultra-narrow optical clock transition between two electronic orbital states in 87Sr atoms. We use clock spectroscopy to prepare lattice band populations, internal electronic states and quasi-momenta, and to produce spin–orbit-coupled dynamics. The exceptionally long lifetime of the excited clock state (160 seconds) eliminates decoherence and atom loss from spontaneous emission at all relevant experimental timescales, allowing subsequent momentum- and spin-resolved in situ probing of the SOC band structure and eigenstates. We use these capabilities to study Bloch oscillations, spin–momentum locking and Van Hove singularities in the transition density of states. Our results lay the groundwork for using fermionic optical lattice clocks to probe new phases of matter.","187 Citations"
"1707261860-897","https://www.nature.com/nature/research-articles?year=2016&page=1","Structural basis of an essential interaction between influenza polymerase and Pol II CTD","https://www.nature.com/articles/nature20594","The heterotrimeric influenza polymerase (FluPol), comprising subunits PA, PB1 and PB2, binds to the conserved 5′ and 3′ termini (the ‘promoter’) of each of the eight single-stranded viral RNA (vRNA) genome segments and performs both transcription and replication of vRNA in the infected cell nucleus1,2,3. To transcribe viral mRNAs, FluPol associates with cellular RNA polymerase II (Pol II)4,5,6,7, which enables it to take 5′-capped primers from nascent Pol II transcripts8,9. Here we present a co-crystal structure of bat influenza A polymerase bound to a Pol II C-terminal domain (CTD) peptide mimic, which shows two distinct phosphoserine-5 (SeP5)-binding sites in the polymerase PA subunit, accommodating four CTD heptad repeats overall. Mutagenesis of the SeP5-contacting basic residues (PA K289, R454, K635 and R638) weakens CTD repeat binding in vitro without affecting the intrinsic cap-primed (transcription) or unprimed (replication) RNA synthesis activity of recombinant polymerase, whereas in cell-based minigenome assays the same mutations substantially reduce overall polymerase activity. Only recombinant viruses with a single mutation in one of the SeP5-binding sites can be rescued, but these viruses are severely attenuated and genetically unstable. Several previously described mutants that modulate virulence can be rationalized by our results, including a second site mutation (PA(C453R)) that enables the highly attenuated mutant virus (PA(R638A)) to revert to near wild-type infectivity10. We conclude that direct binding of FluPol to the SeP5 Pol II CTD is fine-tuned to allow efficient viral transcription and propose that the CTD-binding site on FluPol could be targeted for antiviral drug development.","82 Citations"
"1707261863-898","https://www.nature.com/nature/research-articles?year=2016&page=1","Self-assembly of tetravalent Goldberg polyhedra from 144 small components","https://www.nature.com/articles/nature20771","Rational control of the self-assembly of large structures is one of the key challenges in chemistry1,2,3,4,5,6,7,8,9, and is believed to become increasingly difficult and ultimately impossible as the number of components involved increases. So far, it has not been possible to design a self-assembled discrete molecule made up of more than 100 components. Such molecules—for example, spherical virus capsids10—are prevalent in nature, which suggests that the difficulty in designing these very large self-assembled molecules is due to a lack of understanding of the underlying design principles. For example, the targeted assembly of a series of large spherical structures containing up to 30 palladium ions coordinated by up to 60 bent organic ligands11,12,13,14,15,16 was achieved by considering their topologies17. Here we report the self-assembly of a spherical structure that also contains 30 palladium ions and 60 bent ligands, but belongs to a shape family that has not previously been observed experimentally17. The new structure consists of a combination of 8 triangles and 24 squares, and has the symmetry of a tetravalent Goldberg polyhedron18,19. Platonic and Archimedean solids have previously been prepared through self-assembly, as have trivalent Goldberg polyhedra, which occur naturally in the form of virus capsids20 and fullerenes21. But tetravalent Goldberg polyhedra have not previously been reported at the molecular level, although their topologies have been predicted using graph theory. We use graph theory to predict the self-assembly of even larger tetravalent Goldberg polyhedra, which should be more stable, enabling another member of this polyhedron family to be assembled from 144 components: 48 palladium ions and 96 bent ligands.","446 Citations"
"1707261866-899","https://www.nature.com/nature/research-articles?year=2016&page=1","Reversible methylation of m6Am in the 5′ cap controls mRNA stability","https://www.nature.com/articles/nature21022","","696 Citations"
"1707261870-900","https://www.nature.com/nature/research-articles?year=2016&page=1","Reducing phosphorus accumulation in rice grains with an impaired transporter in the node","https://www.nature.com/articles/nature20610","Phosphorus is an important nutrient for crop productivity. More than 60% of the total phosphorus in cereal crops is finally allocated into the grains and is therefore removed at harvest. This removal accounts for 85% of the phosphorus fertilizers applied to the field each year1,2. However, because humans and non-ruminants such as poultry, swine and fish cannot digest phytate, the major form of phosphorus in the grains, the excreted phosphorus causes eutrophication of waterways. A reduction in phosphorus accumulation in the grain would contribute to sustainable and environmentally friendly agriculture. Here we describe a rice transporter, SULTR-like phosphorus distribution transporter (SPDT), that controls the allocation of phosphorus to the grain. SPDT is expressed in the xylem region of both enlarged- and diffuse-vascular bundles of the nodes, and encodes a plasma-membrane-localized transporter for phosphorus. Knockout of this gene in rice (Oryza sativa) altered the distribution of phosphorus, with decreased phosphorus in the grains but increased levels in the leaves. Total phosphorus and phytate in the brown de-husked rice were 20–30% lower in the knockout lines, whereas yield, seed germination and seedling vigour were not affected. These results indicate that SPDT functions in the rice node as a switch to allocate phosphorus preferentially to the grains. This finding provides a potential strategy to reduce the removal of phosphorus from the field and lower the risk of eutrophication of waterways.","182 Citations"
