"Title","Year","Source title","Cited by","Link","Abstract"
"Design and test of an automatic control system based on ultrasonic sensors for maintaining the stability of sprayer boom height","2019","International Agricultural Engineering Journal","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082014476&partnerID=40&md5=18a9f40ae74e95cc3dbf787b7ec0da88","The tilt boom mainly caused by the undulating terrain of field altered the spray height along the sprayer boom, which had a bad effect on the spray deposition uniformity. In order to maintain a suitable boom height between the sprayer boom and the ground or the crop canopy, an automatic control system of boom height was designed and applied to improve the spray deposition uniformity in this work. Three ultrasonic sensors installed on the three-section boom were used to detect the height of each boom in real time. The movement direction (up or down) and speed of each boom were controlled by the hydraulic system which adjusted the boom height according to the boom height target and the actual boom height. The structure of the boom sprayer and the adjusting principle of the three-section boom including the software and hardware of the control system were described. Ground tests were carried out to compare the spray deposition characteristics between the unadjusted pattern and the adjusted pattern. The results showed that the impact of the boom in the unadjusted pattern on the spray height was significant when the sprayer passed a step track, especially for the left and right booms, and similar results were also obtained in the droplet distribution. In the adjusted pattern, there was a relatively small effect on the spray height and droplet distribution when the boom passed through the step track. The deposition coefficient of variation (CV) was up to 30.06% when the boom passed through the step track in the unadjusted pattern, while in the adjusted pattern it was less than 12.35%. The automatic control system of the boom height could keep the boom at an appropriate spray height, which could make a contribution to improve the deposition uniformity and the pesticide application effect for the boom sprayer. © 2019, Asian Association for Agricultural Engineering. All rights reserved."
"Role of Chromospheric and Coronal Ejections in the Development of LDE Flares in the Sun","2019","Geomagnetism and Aeronomy","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081732539&doi=10.1134%2fS0016793219070211&partnerID=40&md5=7235fd7604dcc643159aaf17fe05ff73","Abstract: Based on observations in the Hα and extreme ultraviolet lines, as well as in the radio and X-ray wavelengths, we study the eruptive events of September 22 and 24, 2011, that occurred in the active region (AR) NOAA 11302. It has been found that a complex magnetic configuration has formed as a result of appearance of new bipolar sunspots near the tail sunspots. From the comparison of two long flares, it follows that they were related to high-energy coronal mass ejections (CMEs), whose eruption mechanisms differed significantly at the level of the chromosphere and the lower corona. In the case of September 22, repeated eruptions of prominences before the CME took place, while on September 24, recurrent jets were observed before and after the CME. In both cases, a CME merging could take place, after which the precipitating substance led to the development of long flares in the soft X-ray range and the formation of a post-eruptive arcade, which was clearly visible in the extreme ultraviolet lines. © 2019, Pleiades Publishing, Ltd."
"The impact of the most common assumptions when modelling SDN-based mobile networks","2019","Microwave Review","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081896899&partnerID=40&md5=084137ad819cb73bfa425f4ff7beb7c5","In this paper we discuss and evaluate the impact of some of the assumptions commonly used when mathematically modelling the performance of SDN-based mobile networks. Using queuing theory, we model and quantify the impact of the following assumptions: load independent service rate, and limited buffer size. The model is numerically evaluated in MATLAB. The results show that considering a limited buffer significantly impacts the accuracy of the modelling, while at load dependent service rate we notice visible service time deterioration at high loads. © 2019."
"Speed Stabilization of Mechatronic Systems of Interval Type","2019","Russian Engineering Research","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082175062&doi=10.3103%2fS1068798X19120219&partnerID=40&md5=cccac85daedcb6a70d15814d2396c36f","Abstract: A method is proposed for adjusting the regulators of dynamic quadratic systems in which the state variables influence one another, with retardation of the kinematic deviations from the reference (program) trajectory, in the case where the parameters are integrally indeterminate. This approach is based on decomposition of the initial system and the direct Lyapunov method. © 2019, Allerton Press, Inc."
"Combining organic, inorganic and mycorrhizal fungi fertilization to improve the quality of strawberries (Fragaria × ananassa Duch); [Combinación de fertilización orgánica, inorgánica y hongos micorrízicos para mejorar calidad de los frutos de fresa (Fragaria × ananassa Duch)]","2019","Agrociencia","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081674850&partnerID=40&md5=5bdd6ddb1d29bd59e378b0a23a1ea59b","The strawberry Fragaria × ananassa Duch has a worldwide importance owing to its commercial production volume and characteristic taste. However, environmental factors and production technologies-most noteworthy, mineral fertilization programs-significantly affect its organoleptic and nutritional quality. The objective of this research was to find an organic/inorganic fertilization formula that increases the organoleptic quality potential of Mexican strawberry cv. Zamorana. The hypothesis was that the organic or inorganic fertilization systems used in the plant do not affect the characteristics of the fruit quality. The fertilization treatments were: Chemical, Chemical-Organic 1°, Organic 1°, Chemical-Organic 2°, Organic 2°, and Chemical-Mycorrhiza 3°; each treatment was applied in three plants in a completely randomized design with a 3×6 factorial arrangement. Fruits in 3/4 red state were harvested from the three plants and in this fruits, the following characteristics were determined: N, P, K, and Ca content, fruit biomass, total soluble solids (SST), Titratable Acidity (AT) and vitamin C content; additionally, the SST/AT index was calculated. The results were analyzed with ANOVA and Tukey's multiple comparison test (p≤0.05), using SAS 9.4. Fruits with organic fertilization had higher N and P content; in addition, the SST and the SST/AT ratio were higher than in inorganic fertilization. Inorganic fertilization combined with mycorrhizae increased the K and Ca concentration and also affected the firmness of the fruits. The chemical and organic combination contributed to increase the size of the fruit; meanwhile, the AT and vitamin C content were not significantly different between treatments. © 2019 Colegio de Postgraduados."
"Validation of Information Products of Airborne Hyperspectral Imagery Processing","2019","Izvestiya - Atmospheric and Ocean Physics","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081620072&doi=10.1134%2fS0001433819090238&partnerID=40&md5=e8f390e4e3217d7195499f70de4ab277","Abstract: In regards to the problem of airborne hyperspectral imagery processing, most attention is paid to the construction of an automated classifier which implements computational procedures of recognizing forest vegetation of different species composition and age. The validation of the information products obtained as a result of processing the data of hyperspectral remote sensing is based on finding a maximum of a posteriori probability for selected classes of objects using the contemporary views of Markov random fields allowing a priori probabilities for each element of hyperspectral apparatus resolution to be calculated. The necessity of taking into account the noise component of the apparatus to enhance the accuracy of solving the applied problems under study is shown. Examples of comparing the data of hyperspectral imagery processing with the data of ground-based forest inventory for a selected territory are demonstrated. © 2019, Pleiades Publishing, Ltd."
"Femoral Shaft Fracture as a Result of Indirect Tensile Forces during Epileptic Seizure in Patient with Joubert Syndrome - Case Report","2019","Psychiatria Danubina","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081920750&partnerID=40&md5=3f5a5fcd87e1dcf6829eec48eb0c258b","[No abstract available]"
"Radio-Wave Method of Control of the Heterogeneity of the Electrophysical Parameters of Dielectrics Using a Scanning Microstrip Line","2019","Russian Microelectronics","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081616262&doi=10.1134%2fS1063739719070047&partnerID=40&md5=a5988dc23a98dcf2f3709f29909adac5","Abstract: The parameter homogeneity of dielectrics imposes increasingly stringent requirements, especially when used in micro- and nanoelectronics products. In this paper, we present an automated method for monitoring the electrophysical parameters of planar dielectrics with increased requirements on accuracy and resolution. A brief review and comparative analysis of the known methods for monitoring the parameters of solid dielectrics are performed here. The method of microwave control of the heterogeneities of the parameters of planar dielectrics by the wave characteristics of a scanning microstrip line (MSL) using a Radon transform is described. The phase response of the MSL is shown to be most sensitive to parameter heterogeneities. A mathematical model for processing the MSL wave characteristics and for constructing a map of the parameter heterogeneity distribution is presented. The parameter realizability and the applicability limits of the mathematical model are estimated. The technical implementation of the method is considered using, as an example, the setup for monitoring the parameter homogeneity of planar dielectrics and the results of modeling the measuring part of the setup in the AWR Microwave Office CAD system. The methodological errors of measuring the electrophysical parameters of dielectrics by the described method are estimated, and they are on average ±1 × 10–4 in the case of measuring the permittivity and 0.2 mm in the case of measuring the spatial resolution according to the preliminary calculations. The described control method is designed for use in the production of electronic products using dielectric materials with a high level of parameter repeatability. © 2019, Pleiades Publishing, Ltd."
"Augmentation of antipsychotic treatment with memantine in patients with schizophrenia: A systematic review and meta-analysis","2019","Turk Psikiyatri Dergisi","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082051737&doi=10.5080%2fu23597&partnerID=40&md5=f43345752443b50821189e45b0b59f84","Many patients with schizophrenia respond partially to treatment with antipsychotic medications. A wide range of pharmaceutical agents are utilized as augmentation therapy in order to increase the efficacy of antipsychotic medication treatment. Memantine, a noncompetitive N-methyl-D-aspartate (NMDA) receptor antagonist is one of these add-on agents. In this study we aimed to assess the efficacy of memantine augmentation by conducting a systematic review and meta-analysis on the psychopathology of patients with schizophrenia receving antipsychotic medication. Method: We analyzed the double-blind, randomized, placebo-controlled trials of memantine add-on treatment given to schizophrenia patients receiving antipsychotic medications. The primary outcome measure was amelioration of negative symptoms and the secondary outcome measures were amelioration of positive, total and general psycopathology symptoms. Publication bias was evaluated by the Funnel plot and Egger test. Results: Eleven studies on a total of 570 cases were included. Although memantine add-on treatment was superior to placebo for ameliorating negative symptoms (SMD=0.596, 95% CI=0.075-1.118, p=0.025), there were not any statistically significant differences in the amelioration of general psycopathology (SMD=0.034, 95% CI=0.419-0.488, p=0.883), the positive (SMD=-0.041, 95% CI=0.217-0.135, p=0.650) and the overall symptoms. (SMD=0.315, 95% CI=0.256-0.887, p=0.280). Publication bias was not observed between studies according to the results of the Funnel plots and Egger tests. Conclusion: Memantine augmentation treatment is beneficial for treating particularly the negative symptoms of schizophrenia patients. Further studies on the subject with larger sample size and longer follow-up durations are needed. © 2019 Turkish Association of Nervous and Mental Health."
"Finite size of hadrons and HBT interferometry for hydrodynamic sources","2019","International Journal of Modern Physics E","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081576592&doi=10.1142%2fS0218301319501040&partnerID=40&md5=7839b5edc7d2719d0daeb59058868d7e","Hadrons formed in heavy-ion collisions are not point-like objects, they cannot occupy too close space-time points. When the two bosons are too close to each other, their constituents start to mix and they cannot be considered as bosons subjected to Bose-Einstein statistics, this effect is called the excluded volume effect. We study the excluded volume effect on Hanbury Brown-Twiss (HBT) for the sources with various sizes. The effect on HBT was shown in out, side and long directions, and it is more obvious for the source with a narrow space-time distribution. The correlation functions for high transverse momenta are more suppressed by the excluded volume effect. © 2019 World Scientific Publishing Company."
"Effect of the calcination temperature and Li(I) doping on ethanol sensing properties in P-type cuo thin films","2019","Korean Journal of Materials Research","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081533624&doi=10.3740%2fMRSK.2019.29.12.764&partnerID=40&md5=4634f0d312280c1af541b8193b240507","The gas response characteristic toward C2H5OH has been demonstrated in terms of copper-vacancy concentration, hole density, and microstructural factors for undoped/Li(I)-doped CuO thin films prepared by sol-gel method. For the films, both concentrations of intrinsic copper vacancies and electronic holes decrease with increasing calcination temperature from 400 to 500 to 600 oC. Li(I) doping into CuO leads to the reduction of copper-vacancy concentration and the enhancement of hole density. The increase of calcination temperature or Li(I) doping concentration in the film increases both optical band gap energy and Cu2p binding energy, which are characterized by UV-vis-NIR and X-ray photoelectron spectroscopy, respectively. The overall hole density of the film is determined by the offset effect of intrinsic and extrinsic hole densities, which depend on the calcination temperature and the Li(I) doping amount, respectively. The apparent resistance of the film is determined by the concentration of the structural defects such as copper vacancies, Li(I) dopants, and grain boundaries, as well as by the hole density. As a result, it is found that the gas response value of the film sensor is directly proportional to the apparent sensor resistance. © Materials Research Society of Korea, All rights reserved."
"Behavior of contacts based on a thin-film al-ti system on silicon under conditions of annealing in thermal shock mode","2019","Asia Life Sciences","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081237522&partnerID=40&md5=a1b392c7e792dcf8df25f2f5b46704f5","Today, interest in silicon contact systems has resumed due to the active development of silicon solar cells and the need to form ohmic contacts to them. The aim of this work was to attempt to improve the quality of the contact by traditional annealing of the structure as a whole, and by annealing an individual contact by electric current pulses. The dynamics of the resistance of ohmic contacts under traditional isothermal annealing at a temperature of T = 573 K in the time interval t = 15…120 minutes was analyzed. It was established that to reduce the transition resistance of ohmic contacts in the Al-Ti-Si system, local heating of the contact by electric current pulses can also be used. In this work, the optimal parameters of the rectangular current pulse were selected, which made it possible to reduce the transition resistance by 1.6 times. It was found that during electric annealing of contacts with a current density exceeding 6·1010 A/m2 and a duration of 600 μs, the transition resistance behaved unstably, which was associated with the development of degradation processes in a thin-film system. © Rushing Water Publishers Ltd. 2019."
"An assessment of Avifauna diversity of Hidkal reservoir and its vicinity in Belagavi District, Karnataka, India","2019","Asian Journal of Conservation Biology","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081287108&partnerID=40&md5=b92dd2bb11a197180279a3f8400e3574","We regularly visited Hidkal Reservoir and nearby places in Hukkeri taluk of Belagavi district for bird watching along with students. Survey was made for the period of 24 months from April 2015 to March 2017. During the said survey we have recorded a total of 162 bird species representing 18 orders, 62 families and 125 genera. Among the families Ardeidae represent maximum number (9) of birds followed by Muscicapinae (7), Motacilli-dae (6) and Columbidae (6). Passeriformes dominating the study area by representing maximum number (80) of bird species followed by Ciconiiformes (15), Charadriiformes (11), Falconiformes (7) and Columbiformes (6). Among the birds recorded Black-headed Ibis and River Tern are the 2 (1.23 %) species belongs to Near Threat-ened category and 156 (96.29%) bird species belongs to least concerned category of IUCN. Since, the River Tern eggs are predated by Fox and other animal. Some preventive measures / conservation programs are needed to protect the breeding activity of River Tern in the study area. © TCRP 2019."
"An Urticarial Primer","2019","South Dakota medicine : the journal of the South Dakota State Medical Association","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081288954&partnerID=40&md5=d7f58001531f84aa591b150c98a6bbbc","This primer focuses on the diagnosis and treatment of urticaria. All forms have in common the release of histamine with resultant pruritis. Causes include allergies, medications, infections, cold, heat, and pressure with many being defined as idiopathic. Most diagnoses require only a history and physical examination. Treatments normally include non-sedating antihistamines and avoidances but may require systemic steroids, H2 or leukotriene blockers, immunosuppressants, or anti-IgE therapy. While some forms are short lived, many are recurrent for years. Relief from the pruritis should be expected. Copyright© South Dakota State Medical Association."
"Method of synthesis of structure of the active loaded redundancy of systems with the help of the tree of conditional optimal solutions","2019","Asia Life Sciences","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081242832&partnerID=40&md5=7301b35cc011ad5a3c28788279aac71e","This article is devoted to the problem of increase of failure-free performance of various technical systems (TS) through selection of the optimal structure of the active unit loaded redundancy in the cases of abrupt independent failures of components. Probability of the failure-free operation of the TS during performance of task is selected as the criterion of the failure-free performance. Volume of a unit may be different: from 1 (partial redundancy) up to the total quantity of main components m (full redundancy). At any volumes of the varied units of redundancy, criterion of the failure-free performance is the criterion of the monotonically decreasing nature depending on quantity of the included main components m, because of probability of failure-free operation of the redundant system is determined as the product of probabilities of failure-free operation of the redundant units, which are included into the system. This property makes it possible to ensure step-by-step construction of the tree of possible structures of the unit redundancy depending on value of m. This tree has the following property: at each step of branching, new units include unit structures of the previous steps in accordance with the assumption that the solutions, which were made at the previous steps, were optimal solutions. Therefore, it is possible to state that this tree is the tree of the conditional optimal solutions (the COD tree). At the prescribed failure-free performance of components and switches, as well as at the prescribed degree of redundancy, the step-by-step building-up of the system (attachment of components in random order) makes it possible to move over one of the branches of the COD tree from the very beginning; thus, obtaining the unconditional optimal solution for any volume of the system. This article presented statement/formulation of the problem of such synthesis, described methodology of this problem solving, analysed the most important properties of the developed method, and presented examples of selection of the optimal volume of units. ©Rushing Water Publishers Ltd. 2019."
"Dissociation of carotid and forearm pressure decay constants (tau), windkessel compliances, and pulse wave velocities: Implications for circulatory models","2019","Artery Research","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081364195&doi=10.2991%2fartres.k.191210.002&partnerID=40&md5=53a324a189a5c148eb1c4a5f68cb9707","Windkessel (WK) models have often been used to simulate the arterial circulation. We studied a critical characteristic of WK function, the arterial pressure-decay constant tau, to test whether all arterial regions share the same WK characteristics, which should theoretically be related to arterial stiffness. We performed carotid and forearm arterial tonometry (Sphygmocor) and modeled arterial pressure (P) as A + (SBP - A)·exp[-(t - t0)/tau], where A = minimum pressure, SBP = systolic BP, t = time, t0 = start of decay). Model validity was supported by strong between-site correlations for t0 and A. We also measured central and peripheral Pulse Wave Velocity (PWV, Colin VP1000) and calculated arterial compliances (1/PWV2) in the heart-femoral (hf) and femoral-ankle (fa) regions. For the full cohort [n = 98, mean (SD): age 50 (20) years, weight 81 (17) kg, BP 135/77 (17/12) mmHg, 38% female], carotid and forearm taus were different [283 (126) vs. 199 (88) ms, p < 0.000] and uncorrelated (r2 = 0.01). Although hf and fa arterial compliances were well correlated (p < 0.000), neither was closely correlated with carotid or forearm tau (r2 < 0.06). In a subset (n = 22), carotid and brachial blood flow (Ultramark 9) were measured and regional WK compliances were calculated (= tau/regional resistance). Carotid blood flow [571 (216) vs. 117 (84) mL/min, p < 0.000] and WK compliance [0.031 (0.017) vs. 0.004 (0.004) mL/mmHg, p < 0.000] were much higher than corresponding forearm values. We conclude that: (1) tau and WK compliance are regional, not systemic indicators, (2) neither carotid nor forearm tau reflects large artery stiffness, and (3) a single WK model cannot adequately describe the arterial circulation. © 2019 Association for Research into Arterial Structure and Physiology."
"Understanding EU Solidarity and Migration in Crisis: Narratives of Health as Tools of Governance","2019","European Journal of Risk Regulation","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081243402&doi=10.1017%2ferr.2019.59&partnerID=40&md5=4b3d3f54267beced67372e23bf289ee2","The so-called European migration crisis has sparked significant attention from scholars and raises questions about the role of solidarity between states and the European Union (EU) in providing policy solutions. Tension exists between upholding the rights of those seeking entry and pooling resources between Member States to provide a fair and efficient migration system. This article deconstructs the shifts that have occurred in EU migration policy since 2015 to highlight how narratives of health have become tools of governance. It does so to illuminate how health narratives operate to minimise the impact that conflicts on the nature and substance of EU solidarity have on policy development in response to the perceived crisis. A governmentality lens is used to analyse the implications of increasingly prescribed policy applications based on screening and categorising, and how measures operate to responsibilise migrants and third-countries to act according to EU values. It is argued this approach to governance results in migrants facing legal uncertainty in terms of accessing their rights and excludes them from the EU political space, which is problematic for how EU governance can be understood. © 2019 Cambridge University Press."
"Reflections on mozart","2019","Journal and Proceedings of the Royal Society of New South Wales","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081614315&partnerID=40&md5=0e3492da274d626e7e59b61e600b3b51","This article seeks to explain how Mozart's music is unique. The article begins by positing a general view of Mozart's life achievement, drawing on Paul Johnson's short new biography for support. The article then proceeds to give examples of Mozart's originality, covering the solo instrumental, chamber, vocal and orchestral divisions of his oeuvre. © 2019 Royal Society of New South Wales."
"Children’s choral theatre – technology for development of creative abilities","2019","Asia Life Sciences","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081269888&partnerID=40&md5=47aea0eb321e66401f4a1d49a8896f82","In modern conditions of reality, the creative, extraordinary, versatile personality of a modern teenager is becoming increasingly popular in society. In the technological process of constructing the modern creative personality of a pupil or child and youth supplementary institution, a choral theater can take a role. Consideration of an urgent topic by this researcher becomes relevant in the performing arts and will help in the professional work of choirmasters to use novation in the stage embodiments of vocal and choral works for children and youth. The article contains a consideration of the essence, structure, content, research, functioning in the context of the technological process for development in society (performing youth team). According to the author, in rehearsal sessions with pupils, it is advisable to use the theater-choral technology, which includes and constitutes such areas of the technological process as: “action”, “dram-action”, “imago-action”, “declamatory reading”, and “logorithmic movements”. © Rushing Water Publishers Ltd. 2019."
"Apatinib induces apoptosis of breast cancer cells by redistribution of fas into lipid rafts","2019","Journal of Chinese Pharmaceutical Sciences","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081593922&doi=10.5246%2fjcps.2019.11.074&partnerID=40&md5=11c954315f53452f4b5a6b7ce8679962","Apatinib, an oral anti-angiogenic agent, has been shown to have anti-cancer effects for several cancer cell types. However, little is known about the direct anti-tumor activity of apatinib for breast cancer cells. Herein, the direct effect of apatinib on breast cancer cells and its mechanism of action were assessed. Cell viability was measured with a Cell Counting Kit-8. Cell apoptosis was assessed by flow cytometry. The expression of caspase-8 and the cleavage of poly ADP ribose polymerase were assessed by Western blotting analysis. Lipid rafts and Fas distribution were determined by immunofluorescence microscopy. Apatinib suppressed breast cancer cell proliferation in a dose-dependent manner. Furthermore, apatinib enhanced the aggregation of lipid rafts and the redistribution of Fas into lipid rafts. Pretreatment with methyl-β-cyclodextrin, a cholesterol-sequestering agent, significantly reversed Fas redistribution and apatinib-induced apoptosis. In conclusion, these results demonstrated that apatinib induced apoptosis of breast cancer cells partially through recruitment of Fas into lipid rafts. © 2019 Journal of Chinese Pharmaceutical Sciences, School of Pharmaceutical Sciences, Peking University."
"Formalization of life cycle of construction object methods of artificial intelligence","2019","Asia Life Sciences","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081256955&partnerID=40&md5=53c49918b822d8e45bb29977d71e5aba","The article discusses the possibility of using the basic methods of artificial intelligence in the development of a model of management of technological processes of construction. Construction is a complex open dynamic system with some elements of ambiguity and uncertainty. Fuzzy is caused by both external and internal factors. The dynamics of laws describing the external and internal parameters of the construction process management system is statistical, the parameters describing the stages of construction, as a rule, change at random. With the growth of scientific and technological progress, the uncertainty of the description of the construction process only increases. This is due to the emergence of new information flows, depending on both internal and external numerous factors with elements of ambiguity and randomness. This information needs to be received, stored, processed and transmitted rapidly in order to generate and make management decisions. Due to the large amount of information and the requirement of its fast processing requires a modern technique based on computer technology. Such methods are the methods of artificial intelligence systems. © Rushing Water Publishers Ltd. 2019."
"Design and test of separation device for mechanically-collected film/impurity agglomerate based on triz theory","2019","International Agricultural Engineering Journal","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081607468&partnerID=40&md5=f6cd223115715b6c6640dbae7dac5283","Currently, the mechanically-collected residue films were seriously damaged in cotton field owned by Xinjiang Production and Construction Corps, China. A lot of impurities including cotton stalks and soil blocks were included in the plastic film residue, and meanwhile, the film residue severely intertwined with cotton stalks and soil blocks and thus can hardly be directly utilized. It is necessary to design a separation device for the mechanized-collected film/impurity agglomerate. By analyzing manual sorting process of film/impurity agglomerate, the combined action of airflow cleaning and drum sieving was determined as the optimal separation scheme. The measured suspended velocities of film residue, cotton stalks, and soil blocks were 1.82~3.21, 5.95~10.25, and 8.95~12.80 m/s, respectively. Based on the measured suspended velocities, both physical and technical conflicts in the system were analyzed and solved according to the conflict resolution principle, and innovative designs were made on the drum sieve and the enclosed cover. In order to improve the drum sieve’s operating performance, the drum sieve pores with different diameters of 30, 40 and 50 mm were arranged along the sieving direction, and a novel structure of the enclosed cover was designed. According to the design principle of orthogonal test, the drum rotating speed, the airflow velocity at the outlet of the fan and the width of the spiral blades were used as the test factors, and the optimal operating parameters were determined. Using the optimal parameter settings (i.e., the drum rotating speed, the airflow velocity at the fan outlet and the blade width were 24 r/min, 6.15 m/s and 70 mm), both the proportion of impurities in the separated film residue and the proportion of film residue in the separated impurities reached the minima of 11.13% and 0.082%, respectively. © 2019, Asian Association for Agricultural Engineering. All rights reserved."
"Nonlinear vibrations and galloping of transmission lines’ conductors","2019","Asia Life Sciences","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081253208&partnerID=40&md5=ba58b60806110d95130f762cf3c54fd9","Nonlinear spatial aeroelastic vibrations of iced conductors suspended on moving insulator strings are considered. Deflection of an oscillating conductor from the straight line connecting its ends with regard to the initial sagging is assumed to be small as compared with the span length, as a result the tension can be estimated approximately as a constant as well as the tensile strain. The dependence of the strain on the transverse displacements of conductors is defined by the quadratic approximation. The coefficients of expansions of the conductor displacements and twisting angle in sine series with integer number of loops per span are considered as generalized coordinates as well as their values at end points. The aerodynamic loads acting on the oscillating iced conductor are determined using the conventional quasi-steady dependence for the lift, drag, and couple on the disturbed angle of attack. The equations of motion of the conductor with nonlinear elastic, inertial and aerodynamic forces are formulated in the generalized coordinates, and the appropriate linearized equations for small aeroelastic oscillations around the static equilibrium position are derived. The latter equations allow one to determine the critical speed of the conductor flutter. The critical flutter speed of the conductor with uniform icing are computed, and the effect of the non-linearities and some parameters on the conductor behavior are estimated using the proposed model. © Rushing Water Publishers Ltd. 2019."
"Investigation on the effect of moonlight and lunar periodicity on the erebid moths (Insecta: Erebidae) attraction","2019","Asian Journal of Conservation Biology","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081366646&partnerID=40&md5=3fba80c51ad751c7afa22f1e20b19e2d","The effect of moonlight and Lunar periodicity on the light trap catches of Erebid moths were probed by the usage of illuminated sheet method from Northern Kerala. The active periods of the moths seized in the traps were correlated with the light illumination of different days of a lunar cycle and it showed that trap catches were consistently very low on moonlit nights around full moon and last quarter more during new moon and first quarter periods. The significant linear and negative correlation between degree of moon phase and light trap catches was observed. This was statistically proved by regression analysis which was supported by analysis of variance. © TCRP 2019."
"To assess the knowledge of organ donation and embalming among medical college students: A questionnaire-based study","2019","Drug Invention Today","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081257667&partnerID=40&md5=f1645142d633f609c7117c2ef29d5ac7","Aim: This study aims to assess the knowledge of organ donation and embalming among medical college students. Background: Organ donation can be considered as one of the greatest acts of humankind. Not all are blessed with perfectly healthy and functioning organs. Various factors such as genetic and birth defects, excessive medications, immunological factors, and systemic diseases may affect the functioning of vital organs. This, in turn, might threaten the very existence of that individual. Although there are a lot of advancements in the medical field, sometimes it becomes impossible to treat the defects in the organs. This strikes the need for organ transplantation and organ donation forms the basis for the same. Materials and Methods: This is a cross-sectional study that was conducted at Saveetha Medical College and Hospitals, Tamil Nadu. Medical college students of all years starting from the 1st year to interns were included in the study, whereas those students who were unwilling to participate in the study were excluded from the study. A self-administered questionnaire consisting 15 multiple-choice questions in English was developed and handed over to the students. Results: From the collected data, it was found that most of the medical college students irrespective of their year of study had inadequate knowledge of organ donation and embalming. Conclusion: With a steady rise in cases of organ failures, organ transplantation is a viable treatment option, but the shortage of organ donors poses a setback to this potential solution. It is, therefore, essential to give importance to organ donation and transplantation and this can be successfully done by incorporating these topics in their regular curriculum. © 2019 AME Publishing Company. All rights reserved."
"Quality of life of inhabitants of the metropolis: Key indicators of modern strategy of municipality","2019","Asia Life Sciences","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081237598&partnerID=40&md5=a505e36c04b12d4b0f2d21300ad67e32","In this article, the authors consider the quality of life as a complicated functional phenomenon. The bases of research are the fundamental ideas of sociology, comparative analysis, and multidisciplinary approach. The theoretical research is based on the conceptual works and results of researches of Russian and foreign scientists devoted to the analysis of the quality of life. In this article, the authors demonstrated results of empirical researches on the quality of life of the inhabitants of the metropolis. The issue of absence of unified evaluation methodology of the quality of life of the municipality is framed. In this study, there are results of empirical research, which are able to complement theoretical sociology in the aspect of sociology of management, sociology of a city, sociology of power, and sociology of life. Results of the research may be used in further work on the quality of life of the inhabitants of the metropolis. © Rushing Water Publishers Ltd. 2019."
"Evaluation of the performance and knowledge of youth and middle-aged population of Zahedan about diabetes mellitus","2019","Drug Invention Today","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081535410&partnerID=40&md5=3da77e1df171684c1e398801fc60864f","Background and Aim: Diabetes is one of the most common chronic metabolic diseases nowadays. Moreover, if no measurement is done to prevent, control, and treat it, there will be many problems for the community. This study is a descriptive cross-sectional study. Data were analyzed by SPSS software (version 16) using independent samples t-test, one-way ANOVA at the significant level of α = 0.05. Results: The mean of knowledge score was 3.38 ± 12.49 of 20 and the mean score of performance was 3.85 ± 0.91 of 5, and both were at an average level. Independent samples t-test and one-way ANOVA analyzed the relationship between the mean score of knowledge and performance of the subjects with literacy, marital status, and gender; however, there was only a significant correlation between knowledge and literacy (P = 0.001). Conclusion: The mean score of knowledge and performance of the subjects was moderate regarding diabetes. Since there is a direct relationship between a person’s knowledge of an issue and his or her insight and performance, it is hoped to raise the awareness about diabetes and improve individuals’ performance through such methods as conducting health and medical education sessions on diabetes mellitus and imaging fatal outcomes on the individual. © 2019 Giuffre Editore SpA. All rights reserved."
